,zinc_id,smiles,Molecule Name,ROMol
929,ZINC000004098633,OC[C@H]1O[C@@H](Oc2cc(O)cc(/C=C/c3ccc(O)cc3)c2)[C@H](O)[C@@H](O)[C@@H]1O,methyl 3-hydroxy-2-[[4-methylsulfanyl-2-(phenylmethoxycarbonylamino)butanoyl]amino]butanoate,<rdkit.Chem.rdchem.Mol object at 0x000001922ECEE120>
930,ZINC000004474564,CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCC(=O)O,"2-[3-(2,3-dihydro-1,4-benzodioxin-6-yl)-4-oxo-6-propylchromen-7-yl]oxyacetonitrile",<rdkit.Chem.rdchem.Mol object at 0x000001922ECEE190>
931,ZINC000004474603,CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)O,"12'-imino-9'-(1H-pyrrol-2-yl)spiro[1,3-dioxolane-2,4'-10,11-dioxatricyclo[5.3.2.01,6]dodecane]-7',8',8'-tricarbonitrile",<rdkit.Chem.rdchem.Mol object at 0x000001922ECEE200>
932,ZINC000008214514,NC(N)=O,"[2-(2-methyl-1H-indol-3-yl)-2-oxoethyl] 2-(2,5-difluorophenyl)sulfanylacetate",<rdkit.Chem.rdchem.Mol object at 0x000001922ECEE270>
933,ZINC000012503177,CCCCC[C@H](O)/C=C\[C@H]1[C@H](O)CC(=O)[C@@H]1CCCCCCC(=O)O,1-deuterio-2-phenylhexan-2-ol,<rdkit.Chem.rdchem.Mol object at 0x000001922ECEE2E0>
934,ZINC000005733652,COc1ccc(-c2cc(=O)c3c(O)cc(O)cc3o2)cc1O,[(E)-[amino-(4-nitrophenyl)methylidene]amino] 2-phenylacetate,<rdkit.Chem.rdchem.Mol object at 0x000001922ECEE350>
935,ZINC000012495062,CCCCC[C@H](O)/C=C/[C@H]1[C@H](O)C[C@@H]2O/C(=C/CCCC(=O)O)C[C@@H]21,"(2Z)-2-[[2-[[(Z)-(4-oxo-3-phenyl-1,3-thiazolidin-2-ylidene)amino]methyl]hydrazinyl]methylimino]-3-phenyl-1,3-thiazolidin-4-one",<rdkit.Chem.rdchem.Mol object at 0x000001922ECEE3C0>
936,ZINC000000056645,CC(C)NC[C@H](O)COc1cccc2[nH]ccc12,"N-[4-(2-butoxyethyl)-3-methyl-1,2-oxazol-5-yl]-2-(dimethylamino)-3-methylbutanamide",<rdkit.Chem.rdchem.Mol object at 0x000001922ECEE430>
937,ZINC000000056647,C[C@H](CN1c2ccccc2Sc2ccccc21)N(C)C,"(1,4-dithian-2-ylideneamino) N-butanoyl-N-methylcarbamate",<rdkit.Chem.rdchem.Mol object at 0x000001922ECEE4A0>
938,ZINC000000057253,CN(C)CC[C@@](O)(c1ccccc1)c1ccccc1Cl,"(1R,2R)-10-nitro-1,2-dihydroanthracene-1,2-diol",<rdkit.Chem.rdchem.Mol object at 0x000001922ECEE510>
939,ZINC000000057313,CCc1cccc2c3c([nH]c12)[C@](CC)(CC(=O)O)OCC3,bis(2-chloroethyl)-(cyanomethyl)azanium;chloride,<rdkit.Chem.rdchem.Mol object at 0x000001922ECEE580>
940,ZINC000001995484,CC(C)[C@H](N)C(=O)OC[C@H](CO)OCn1cnc2c(=O)[nH]c(N)nc21,"4-[5-[(Z)-[3-[(2R)-1-methoxy-1-oxopropan-2-yl]-2,4-dioxo-1,3-thiazolidin-5-ylidene]methyl]furan-2-yl]-3-methylbenzoate",<rdkit.Chem.rdchem.Mol object at 0x000001922ECEE5F0>
941,ZINC000003977777,CC(=O)OCC(=O)[C@@]12OC3(CCCC3)O[C@@H]1C[C@H]1[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]12C,"2-[4-[(2-chlorophenyl)methyl]-2,2-dimethyloxan-4-yl]-N-[(4-propan-2-yloxyphenyl)methyl]ethanamine",<rdkit.Chem.rdchem.Mol object at 0x000001922ECEE660>
942,ZINC000003985982,COC(=O)[C@@H]1CC2=CC(=O)CC[C@]2(C)[C@@]23O[C@@H]2C[C@@]2(C)[C@@H](CC[C@@]24CCC(=O)O4)[C@H]13,"2-methoxyethyl 5'-[2-(cyclohexen-1-yl)ethynyl]-6-[2-(2-hydroxyethoxy)phenyl]-8-[(2-hydroxy-2-phenylethyl)carbamoyl]-1,2'-dioxo-3,4-diphenylspiro[4,6,8,8a-tetrahydro-3H-pyrrolo[2,1-c][1,4]oxazine-7,3'-indole]-1'-carboxylate",<rdkit.Chem.rdchem.Mol object at 0x000001922ECEE6D0>
943,ZINC000003993855,CN1CC(=O)N2[C@H](Cc3c([nH]c4ccccc34)[C@H]2c2ccc3c(c2)OCO3)C1=O,"2-[(1,1-dioxo-1,2-benzothiazol-3-yl)-(pyridin-4-ylmethylideneamino)amino]ethanol",<rdkit.Chem.rdchem.Mol object at 0x000001922ECEE740>
944,ZINC000100014909,COC(=O)c1ccc2c(c1)NC(=O)/C2=C(\Nc1ccc(N(C)C(=O)CN2CCN(C)CC2)cc1)c1ccccc1,"N-[(1S)-1-(3,4-dimethylphenyl)propyl]-4-[(2S)-3-(furan-2-ylmethyl)-4-oxo-1,3-thiazolidin-2-yl]benzamide",<rdkit.Chem.rdchem.Mol object at 0x000001922ECEE7B0>
945,ZINC000100015775,CC(C)[N+]1(C)[C@H]2CC[C@@H]1C[C@H](OC(=O)[C@@H](CO)c1ccccc1)C2,2-[ethyl(methyl)amino]-N-[(S)-(3-hydroxycyclobutyl)-quinolin-3-ylmethyl]acetamide,<rdkit.Chem.rdchem.Mol object at 0x000001922ECEE820>
946,ZINC000100015780,CC(C)[N+]1(C)[C@H]2CC[C@@H]1C[C@H](OC(=O)[C@H](CO)c1ccccc1)C2,2-(2-ethylimidazol-1-yl)-N-[(1S)-1-(3-hydroxycyclobutyl)-2-pyridin-4-ylethyl]acetamide,<rdkit.Chem.rdchem.Mol object at 0x000001922ECEE890>
947,ZINC000100036955,CN[C@]1(C)[C@H]2CC[C@@H](C2)C1(C)C,"2-chloro-N-[(1S)-1-(3,4-dimethylphenyl)propyl]-4-(methanesulfonamido)benzamide",<rdkit.Chem.rdchem.Mol object at 0x000001922ECEE900>
948,ZINC000029319828,CCCCc1ncc(/C=C(\Cc2cccs2)C(=O)O)n1Cc1ccc(C(=O)O)cc1,2-[furan-2-ylmethyl-(4-methylphenyl)sulfonylamino]-N-[[4-(trifluoromethoxy)phenyl]methyl]acetamide,<rdkit.Chem.rdchem.Mol object at 0x000001922ECEE970>
949,ZINC000100001964,CCOC(=O)C1=C(COCCN)NC(C)=C(C(=O)OC)[C@@H]1c1ccccc1Cl,"(4S)-4-[2-[2-(4-methoxyphenyl)ethoxy]phenyl]-7-methyl-3,4-dihydropyrano[3,2-c]pyran-2,5-dione",<rdkit.Chem.rdchem.Mol object at 0x000001922ECEE9E0>
950,ZINC000087515509,C[C@@H](CN1CC(=O)NC(=O)C1)N1CC(=O)NC(=O)C1,2-piperidin-1-ylheptanal,<rdkit.Chem.rdchem.Mol object at 0x000001922ECEEA50>
951,ZINC000095616599,COc1cc2nc(N3CCN(C(=O)[C@@H]4CCCO4)CC3)nc(N)c2cc1OC,"1-[(1S)-1-(5,6,7,8-tetrahydronaphthalen-2-yl)ethyl]-3-[[2-(2,2,2-trifluoroethoxy)pyridin-3-yl]methyl]urea",<rdkit.Chem.rdchem.Mol object at 0x000001922ECEEAC0>
952,ZINC000095617679,CC[C@@H]1OC(=O)[C@H](C)C(=O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(OC)C[C@@H](C)C(=O)[C@H](C)[C@H]2N(CCCCn3cnc(-c4cccnc4)c3)C(=O)O[C@@]12C,"2-[(2S)-6-(4-methoxypyrimidin-2-yl)-6-azaspiro[2.5]octan-2-yl]-5-phenyl-1,3,4-oxadiazole",<rdkit.Chem.rdchem.Mol object at 0x000001922ECEEB30>
953,ZINC000096006009,Cc1noc(NS(=O)(=O)c2ccc(N)cc2)c1C,"(3R,4R)-3-ethyl-5-oxopyrazolidine-4-carbonitrile",<rdkit.Chem.rdchem.Mol object at 0x000001922ECEEBA0>
954,ZINC000096006024,CC[C@H]1CCC[C@H](O[C@H]2CC[C@H](N(C)C)[C@@H](C)O2)[C@@H](C)C(=O)C2=C[C@@H]3[C@@H](C=C[C@@H]4C[C@@H](O[C@@H]5C[C@@H](C)[C@H](OC)[C@@H](OC)[C@H]5OC)C[C@@H]34)[C@@H]2CC(=O)O1,"(3S)-3-methyl-2-oxo-3,4-dihydro-1H-thieno[2,3-b]pyrazine-6-carbaldehyde",<rdkit.Chem.rdchem.Mol object at 0x000001922ECEEC10>
955,ZINC000100022637,CCC[C@@]1(CCc2ccccc2)CC(=O)C([C@H](CC)c2cccc(NS(=O)(=O)c3ccc(C(F)(F)F)cn3)c2)=C(O)O1,(2S)-2-(4-tert-butylphenoxy)-N-[3-(3-methoxyphenyl)propyl]propanamide,<rdkit.Chem.rdchem.Mol object at 0x000001922ECEEC80>
956,ZINC000100032379,N=C1CCCN1Cc1[nH]c(=O)[nH]c(=O)c1Cl,(2R)-N-[3-(3-methylphenyl)propyl]-2-naphthalen-1-yloxypropanamide,<rdkit.Chem.rdchem.Mol object at 0x000001922ECEECF0>
957,ZINC000100036536,CN1[C@H]2CC[C@@H]1C[C@H](OC(c1ccccc1)c1ccccc1)C2,"(2,3-dimethoxyphenyl)-[(7R)-7-(2-methylphenyl)-1,4-thiazepan-4-yl]methanone",<rdkit.Chem.rdchem.Mol object at 0x000001922ECEED60>
958,ZINC000100036756,C[N+]1(C)[C@H]2CC(OC(=O)[C@H](CO)c3ccccc3)C[C@H]1[C@@H]1O[C@H]12,"3-(3,4-dimethoxyphenyl)-N-[(1S)-1-[4-[(3R)-3-methylpiperidin-1-yl]phenyl]ethyl]propanamide",<rdkit.Chem.rdchem.Mol object at 0x000001922ECEEDD0>
959,ZINC000100037890,N#C[C@@H]1C[C@@H]2C[C@@H]2N1C(=O)[C@@H](N)C12C[C@H]3C[C@@H](CC(O)(C3)C1)C2,2-(2-chlorophenyl)-N-[(1R)-1-(5-methyl-1H-imidazol-2-yl)ethyl]acetamide,<rdkit.Chem.rdchem.Mol object at 0x000001922ECEEE40>
960,ZINC000000009689,CC(C)C1CCC(C(=O)N[C@H](Cc2ccccc2)C(=O)O)CC1,1-benzylcyclohepta[d]imidazol-2-one,<rdkit.Chem.rdchem.Mol object at 0x000001922ECEEEB0>
961,ZINC000005819214,CCC(CC)[C@@H](NC(C)=O)[C@@H]1[C@H](O)[C@@H](C(=O)O)C[C@H]1N=C(N)N,"(4E)-1-benzyl-5-(3-ethoxy-4-prop-2-enoxyphenyl)-4-[hydroxy-(4-methylphenyl)methylidene]pyrrolidine-2,3-dione",<rdkit.Chem.rdchem.Mol object at 0x000001922ECEEF20>
962,ZINC000100074252,CC(C)OC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@H](n2ccc(=O)[nH]c2=O)[C@](C)(F)[C@@H]1O)Oc1ccccc1,"1-[(2R)-2-(4-methyl-1,3-thiazol-2-yl)propyl]-3-[(1R,3R)-3-(trifluoromethyl)cyclohexyl]urea",<rdkit.Chem.rdchem.Mol object at 0x000001922ECEEF90>
963,ZINC000027428713,C[C@@H](O[C@H]1OCCN(Cc2n[nH]c(=O)[nH]2)[C@H]1c1ccc(F)cc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,[(2R)-1-(tert-butylcarbamoylamino)-1-oxopropan-2-yl] 2-[4-(dimethylamino)-3-nitrobenzoyl]benzoate,<rdkit.Chem.rdchem.Mol object at 0x000001922ECED040>
964,ZINC000094566093,COc1cc2nc(N3CCN(C(=O)[C@H]4COc5ccccc5O4)CC3)nc(N)c2cc1OC,"N-[[(3R)-3-[(4-bromothiophen-2-yl)methyl]-1,1-dioxothiolan-3-yl]methyl]ethanamine",<rdkit.Chem.rdchem.Mol object at 0x000001922ECED0B0>
965,ZINC000095619101,COc1ccccc1OC[C@H](O)CN1CCN(CC(=O)Nc2c(C)cccc2C)CC1,(3R)-3-methyl-N-[3-[(5-methylpyridin-2-yl)amino]-3-oxopropyl]piperidine-1-carboxamide,<rdkit.Chem.rdchem.Mol object at 0x000001922ECED120>
966,ZINC000096942202,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)[C@H]1c1cccc(Cl)c1Cl,"(2R)-2-amino-2-(2,4-dimethoxyphenyl)-N-[(2S)-2-hydroxypropyl]acetamide",<rdkit.Chem.rdchem.Mol object at 0x000001922ECED190>
967,ZINC000003830716,CCOC(=O)C1(c2ccccc2)CCN(CCC(C#N)(c2ccccc2)c2ccccc2)CC1,"3-piperidin-1-yl-2H-pyrimido[4,5-e][1,2,4]triazine-6,8-dione",<rdkit.Chem.rdchem.Mol object at 0x000001922ECED200>
968,ZINC000005844792,O[C@@H](CNC[C@H](O)[C@@H]1CCc2cc(F)ccc2O1)[C@@H]1CCc2cc(F)ccc2O1,"ethyl (E)-4-[[[2-(2,4-dibromo-6-methylphenoxy)acetyl]amino]carbamothioylamino]-4-oxobut-2-enoate",<rdkit.Chem.rdchem.Mol object at 0x000001922ECED270>
969,ZINC000100019007,CN(C)/N=N/c1[nH]cnc1C(N)=O,"[(1R,2R,3R)-1-amino-2-ethylsulfonyl-3-(3-fluorophenyl)cyclopropyl]methanol",<rdkit.Chem.rdchem.Mol object at 0x000001922ECED2E0>
970,ZINC000100027531,C[N+]1(C)[C@H]2CC(OC(=O)[C@H](CO)c3ccccc3)C[C@H]1[C@H]1O[C@H]21,"2-(4-bromo-3,5-dimethylphenoxy)-N-[2-[(3-methylphenyl)methylsulfanyl]ethyl]acetamide",<rdkit.Chem.rdchem.Mol object at 0x000001922ECED350>
971,ZINC000100055899,CC(C)OC(=O)[C@H](C)N[P@](=O)(CO[C@H](C)Cn1cnc2c(N)ncnc21)Oc1ccccc1,(2S)-N-[(2-ethoxyphenyl)methyl]-2-(4-ethyl-N-methylsulfonylanilino)propanamide,<rdkit.Chem.rdchem.Mol object at 0x000001922ECED3C0>
972,ZINC000118912517,CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,"2,6-dichloro-4-(4-cyclohexylbutyl)-N-(difluoromethyl)-N-(1,3,5-trimethylpyrazol-4-yl)benzenesulfonamide",<rdkit.Chem.rdchem.Mol object at 0x000001922ECED430>
973,ZINC000094566092,COc1cc2nc(N3CCN(C(=O)[C@@H]4COc5ccccc5O4)CC3)nc(N)c2cc1OC,"N-[[(3R)-3-(cyclopentylmethyl)-1,1-dioxothiolan-3-yl]methyl]ethanamine",<rdkit.Chem.rdchem.Mol object at 0x000001922ECED4A0>
974,ZINC000095617678,CC[C@@H]1/C=C(/C)C[C@H](C)C[C@H](OC)[C@H]2O[C@@](O)(C(=O)C(=O)N3CCCC[C@H]3C(=O)O[C@H](/C(C)=C/[C@@H]3CC[C@H](Cl)[C@H](OC)C3)[C@@H](C)[C@@H](O)CC1=O)[C@H](C)C[C@@H]2OC,"2-[(2S)-2-(5-phenyl-1,3,4-oxadiazol-2-yl)-6-azaspiro[2.5]octan-6-yl]pyridine-3-carbonitrile",<rdkit.Chem.rdchem.Mol object at 0x000001922ECED510>
975,ZINC000095626706,Cc1ncc2n1-c1ccc(Cl)cc1C(c1ccccc1F)=NC2,"1-[(1R)-1-(2,4-dichlorophenyl)ethyl]-3-[4-(dimethylamino)-2-methylphenyl]urea",<rdkit.Chem.rdchem.Mol object at 0x000001922ECED580>
976,ZINC000100001918,COC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)[C@@H]1c1cccc2nonc12,"(1S,2S,3R)-1-(ethoxymethyl)-2-(4-methylphenyl)sulfonyl-3-phenylcyclopropane-1-carbonitrile",<rdkit.Chem.rdchem.Mol object at 0x000001922ECED5F0>
977,ZINC000027990463,O=C(NC1CCN(CCCCC2(C(=O)NCC(F)(F)F)c3ccccc3-c3ccccc32)CC1)c1ccccc1-c1ccc(C(F)(F)F)cc1,"N-(4-chloro-2,5-dimethoxyphenyl)-3-(4-fluorophenyl)propanamide",<rdkit.Chem.rdchem.Mol object at 0x000001922ECED660>
978,ZINC000100003200,C[C@@]12CC3CC(N)(C1)C[C@@](C)(C3)C2,"3-[(4S)-5,6,7-trimethoxy-2-oxo-3,4-dihydrochromen-4-yl]-1H-quinolin-2-one",<rdkit.Chem.rdchem.Mol object at 0x000001922ECED6D0>
979,ZINC000100003201,C[C@]12CC3CC(N)(C1)C[C@](C)(C3)C2,"(1S,2S,3S)-1-(ethoxymethyl)-2-(4-methoxyphenyl)-3-methylsulfonylcyclopropane-1-carbothioamide",<rdkit.Chem.rdchem.Mol object at 0x000001922ECED740>
980,ZINC000100004343,CCCCN(CCCC)C[C@H](O)c1cc(Cl)cc2c1-c1ccc(Cl)cc1/C2=C/c1ccc(Cl)cc1,"N,N-dibenzyl-2-[(4-methoxyphenyl)methylsulfanyl]acetamide",<rdkit.Chem.rdchem.Mol object at 0x000001922ECED7B0>
981,ZINC000100004345,CCCCN(CCCC)C[C@@H](O)c1cc(Cl)cc2c1-c1ccc(Cl)cc1/C2=C/c1ccc(Cl)cc1,"tert-butyl N-[(1R,2R,3S)-1-(aminomethyl)-2-(4-methoxyphenyl)-3-(4-methylphenyl)sulfonylcyclopropyl]carbamate",<rdkit.Chem.rdchem.Mol object at 0x000001922ECED820>
982,ZINC000100008275,O=[P@@]1(N(CCCl)CCCl)NCCCO1,"2-(3-methyl-N-methylsulfonylanilino)-N-[[3-(4-methylphenyl)-1,2,4-oxadiazol-5-yl]methyl]acetamide",<rdkit.Chem.rdchem.Mol object at 0x000001922ECED890>
983,ZINC000100036760,C[N+]1(C)[C@H]2C[C@H](OC(=O)[C@H](CO)c3ccccc3)C[C@H]1[C@H]1O[C@@H]21,"[(1S,3R)-3-methoxycyclohexyl] (2S)-2-ethylhexanoate",<rdkit.Chem.rdchem.Mol object at 0x000001922ECED900>
984,ZINC000100052205,CN[C@@]1(C)[C@H]2CC[C@@H](C2)C1(C)C,"2-(2,4-difluoro-N-methylsulfonylanilino)-N-(4-ethylphenyl)acetamide",<rdkit.Chem.rdchem.Mol object at 0x000001922ECED970>
985,ZINC000100371951,C/C=C1\NC(=O)[C@@H](CS)NC(=O)[C@@H](C(C)C)CC(=O)C[C@@H](/C=C/CCS)OC(=O)[C@H](C(C)C)NC1=O,"3-[(2-fluorophenyl)-methylsulfamoyl]-N-(2,4,6-trimethylphenyl)benzamide",<rdkit.Chem.rdchem.Mol object at 0x000001922ECED9E0>
986,ZINC000027641461,CCCCC[C@](C)(O)/C=C/[C@H]1[C@@H](O)C[C@H](O)[C@@H]1C/C=C\CCCC(=O)O,"N-(5-methyl-1,2-oxazol-3-yl)-1-[[(2S)-1-propan-2-ylsulfonylpiperidin-2-yl]methyl]indole-2-carboxamide",<rdkit.Chem.rdchem.Mol object at 0x000001922ECEDA50>
987,ZINC000087496429,CCC1=C[C@@H]2CN(C1)Cc1c([nH]c3ccccc13)[C@@](C(=O)OC)(c1cc3c(cc1OC)N(C)[C@H]1[C@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]4(CC)C=CCN5CC[C@]31[C@@H]54)C2,methyl (6S)-2-amino-3-methyl-6-[(2-methylpropan-2-yl)oxycarbonylamino]-4-oxoundec-2-enoate,<rdkit.Chem.rdchem.Mol object at 0x000001922ECEDAC0>
988,ZINC000095452610,CC(C)NC(=N)N/C(N)=N\c1ccc(Cl)cc1,2-[(2S)-4-(3-methoxyphenyl)morpholin-2-yl]ethanamine,<rdkit.Chem.rdchem.Mol object at 0x000001922ECEDB30>
989,ZINC000095616600,COc1cc2nc(N3CCN(C(=O)[C@H]4CCCO4)CC3)nc(N)c2cc1OC,"1-[(1R)-1-(5,6,7,8-tetrahydronaphthalen-2-yl)ethyl]-3-[[2-(2,2,2-trifluoroethoxy)pyridin-3-yl]methyl]urea",<rdkit.Chem.rdchem.Mol object at 0x000001922ECEDBA0>
990,ZINC000095619100,COc1ccccc1OC[C@@H](O)CN1CCN(CC(=O)Nc2c(C)cccc2C)CC1,(3S)-3-methyl-N-[3-[(5-methylpyridin-2-yl)amino]-3-oxopropyl]piperidine-1-carboxamide,<rdkit.Chem.rdchem.Mol object at 0x000001922ECEDC10>
991,ZINC000096942201,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)[C@@H]1c1cccc(Cl)c1Cl,"(2S)-2-amino-2-(2,4-dimethoxyphenyl)-N-(2-methoxyethyl)acetamide",<rdkit.Chem.rdchem.Mol object at 0x000001922ECEDC80>
992,ZINC000100001965,CCOC(=O)C1=C(COCCN)NC(C)=C(C(=O)OC)[C@H]1c1ccccc1Cl,"2-[(4-chlorophenyl)methylsulfanyl]-N-[[3-(2-chlorophenyl)-1,2,4-oxadiazol-5-yl]methyl]-N-methylacetamide",<rdkit.Chem.rdchem.Mol object at 0x000001922ECEDCF0>
993,ZINC000005764759,C[N+]1(CC2CC2)CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@@]3(O)[C@H]1C5,(E)-2-cyano-N-(2-methyl-4-nitrophenyl)-3-[5-(4-nitrophenyl)furan-2-yl]prop-2-enamide,<rdkit.Chem.rdchem.Mol object at 0x000001922ECEDD60>
994,ZINC000028957444,CCCSc1nc(N[C@@H]2C[C@H]2c2ccc(F)c(F)c2)c2nnn([C@@H]3C[C@H](OCCO)[C@@H](O)[C@H]3O)c2n1,"(3S)-3-[2-(4-cyclohexylpiperazin-1-yl)-2-oxoethyl]-3-(2-methoxyphenyl)-1-methylpyrrolidine-2,5-dione",<rdkit.Chem.rdchem.Mol object at 0x000001922ECEDDD0>
995,ZINC000030690433,CN1CCN(CC/C=C2/c3ccccc3Sc3ccc(S(=O)(=O)N(C)C)cc32)CC1,"[(2S)-1-[[(3S)-1,1-dioxothiolan-3-yl]-(2-methylpropyl)amino]-1-oxopropan-2-yl] 2,4-dimethylbenzoate",<rdkit.Chem.rdchem.Mol object at 0x000001922ECEDE40>
996,ZINC000019364225,NCCNCCNCCN,"sodium;(E)-2-(2,1,3-benzothiadiazol-5-yl)-3-[(4-methoxyphenyl)methyl]-4-oxo-4-(4-phenylmethoxyphenyl)but-2-enoate",<rdkit.Chem.rdchem.Mol object at 0x000001922ECEDEB0>
997,ZINC000013520815,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,diethyl 2-(9-methylundecyl)propanedioate,<rdkit.Chem.rdchem.Mol object at 0x000001922ECEDF20>
998,ZINC000030691763,CCCC(=O)OCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)[C@H]1c1cccc(Cl)c1Cl,"(2S)-2-[[5-[(1R)-1-(dimethylamino)ethyl]-4-(4-fluorophenyl)-1,2,4-triazol-3-yl]sulfanyl]-N-phenylpropanamide",<rdkit.Chem.rdchem.Mol object at 0x000001922ECEDF90>
999,ZINC000030691727,O=C(O[C@H]1C[N+]2(CCCOc3ccccc3)CCC1CC2)C(O)(c1cccs1)c1cccs1,"[(2S)-1-[[(1R)-1-(1-benzofuran-2-yl)ethyl]amino]-1-oxopropan-2-yl] 2,4-dimethylbenzoate",<rdkit.Chem.rdchem.Mol object at 0x000001922ECEC040>
1000,ZINC000030691736,CCOc1cc([C@@H](CS(C)(=O)=O)N2C(=O)c3cccc(NC(C)=O)c3C2=O)ccc1OC,"[2-[benzyl(2,2,2-trifluoroethyl)amino]-2-oxoethyl] 1H-indazole-3-carboxylate",<rdkit.Chem.rdchem.Mol object at 0x000001922ECEC0B0>
1001,ZINC000030691760,CCCC(=O)OCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)[C@@H]1c1cccc(Cl)c1Cl,diethyl-[2-[2-(oxane-4-carbonylamino)benzimidazol-1-yl]ethyl]azanium,<rdkit.Chem.rdchem.Mol object at 0x000001922ECEC120>
1002,ZINC000019363537,NCCNCCNCCNCCN,"2-hydroxypropanoic acid;5-methyl-6-[(3,4,5-trimethoxyanilino)methyl]quinazoline-2,4-diamine;hydrate",<rdkit.Chem.rdchem.Mol object at 0x000001922ECEC190>
1003,ZINC000000897089,O[C@H](c1cc(C(F)(F)F)nc2c(C(F)(F)F)cccc12)[C@@H]1CCCCN1,"(E)-3-(2-chloro-6-fluorophenyl)-N-(2,4,6-trimethylphenyl)prop-2-enamide",<rdkit.Chem.rdchem.Mol object at 0x000001922ECEC200>
1004,ZINC000008101126,N=C(N)N,"1-[(1R)-1-[(1S)-2-[(4-fluorophenyl)methyl]-6,7-dimethoxy-3,4-dihydro-1H-isoquinolin-1-yl]ethyl]-3-propan-2-ylurea",<rdkit.Chem.rdchem.Mol object at 0x000001922ECEC270>
1005,ZINC000008220909,C[C@@H]1C/C=C/C=C/C=C/C=C/[C@H](O[C@@H]2O[C@H](C)[C@@H](O)[C@H](N)[C@@H]2O)C[C@@H]2O[C@](O)(C[C@@H](O)C[C@H]3O[C@@H]3/C=C/C(=O)O1)C[C@H](O)[C@H]2C(=O)O,"(3-fluorophenyl)methyl-[[4-(2-methoxyethyl)-3-(3-methylphenyl)-5-sulfanylidene-1,2,4-triazol-1-yl]methyl]-methylazanium",<rdkit.Chem.rdchem.Mol object at 0x000001922ECEC2E0>
1006,ZINC000008855117,O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,"1-[2-(2,4-dichlorophenoxy)ethyl]-3-ethenylbenzimidazol-1-ium",<rdkit.Chem.rdchem.Mol object at 0x000001922ECEC350>
1007,ZINC000009212427,Nc1nc2c(c(=O)[nH]1)N(C=O)[C@@H](CNc1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1)CN2,"N-[(Z)-(6-chloro-3,4-dihydro-2H-1,5-benzodioxepin-8-yl)methylideneamino]-3-nitroaniline",<rdkit.Chem.rdchem.Mol object at 0x000001922ECEC3C0>
1008,ZINC000000896569,NS(=O)(=O)c1cc2c(cc1Cl)NCNS2(=O)=O,"(E)-N-(4,5-dimethyl-1,3-thiazol-2-yl)-3-(4-methoxyphenyl)prop-2-enamide",<rdkit.Chem.rdchem.Mol object at 0x000001922ECEC430>
1009,ZINC000000896703,CN1C(=O)C[C@@](C)(c2ccccc2)C1=O,methyl 3-(3-cyclopentylpropanoylamino)thiophene-2-carboxylate,<rdkit.Chem.rdchem.Mol object at 0x000001922ECEC4A0>
1010,ZINC000000896731,C[C@H](c1cc2ccccc2s1)N(O)C(N)=O,"methyl 4-(1,3-benzodioxol-5-ylmethyl)piperazine-1-carboxylate",<rdkit.Chem.rdchem.Mol object at 0x000001922ECEC510>
1011,ZINC000000896958,C[N+]1(C)CC[C@H](OC(=O)[C@@](O)(c2ccccc2)C2CCCC2)C1,"1-cyclohexyl-3-(5-ethylsulfanyl-1,3,4-thiadiazol-2-yl)urea",<rdkit.Chem.rdchem.Mol object at 0x000001922ECEC580>
1012,ZINC000008034121,NCCS,N-[2-(1H-indol-3-yl)ethyl]-N-[(1-methylimidazol-2-yl)methyl]benzamide,<rdkit.Chem.rdchem.Mol object at 0x000001922ECEC5F0>
1013,ZINC000000968336,Cc1ccc(O)c([C@H](CCN(C(C)C)C(C)C)c2ccccc2)c1,2-(4-methylphenoxy)-1-pyrrolidin-1-ylethanone,<rdkit.Chem.rdchem.Mol object at 0x000001922ECEC660>
1014,ZINC000000004724,NC(=O)N1c2ccccc2CC(=O)c2ccccc21,1-(tert-butylamino)-3-(2-cyclopentylphenoxy)propan-2-ol,<rdkit.Chem.rdchem.Mol object at 0x000001922ECEC6D0>
